"totalrent";"livingspace";"balcony";"yearconstructed";"haskitchen";"floor";"interiorqual"
1126;97;"ja";1963;"nein";0;2
755;26;"nein";2020;"ja";0;3
1551;98;"ja";1958;"nein";2;3
871;31;"ja";1972;"ja";4;3
1753;116;"ja";2019;"nein";2;3
1257;87;"ja";2002;"ja";0;3
3619;122;"ja";2018;"ja";3;4
1135;71;"ja";1955;"nein";1;3
855;81;"ja";1902;"ja";0;2
675;52;"nein";1968;"nein";2;2
863;82;"ja";1912;"ja";4;3
964;75;"ja";1956;"nein";1;2
827;74;"ja";1972;"nein";3;3
701;42;"ja";1955;"ja";1;2
536;55;"nein";1914;"ja";3;2
1314;121;"ja";1904;"nein";4;3
1481;98;"ja";1956;"nein";3;3
706;67;"ja";1954;"nein";3;1
1159;97;"ja";1971;"nein";1;3
1382;96;"ja";1936;"nein";3;3
2201;119;"ja";1900;"ja";0;3
1382;93;"ja";2005;"ja";3;3
611;36;"ja";1959;"ja";4;2
843;53;"ja";1984;"ja";6;3
1408;132;"nein";1990;"nein";1;2
608;48;"nein";1965;"nein";4;2
906;71;"ja";1961;"nein";1;2
1218;79;"ja";2020;"nein";5;3
919;83;"ja";1981;"nein";0;2
530;39;"ja";1972;"nein";6;3
1666;120;"ja";2017;"ja";1;4
790;30;"ja";1972;"ja";4;3
913;78;"ja";1929;"nein";2;2
477;40;"ja";1958;"nein";3;2
1389;119;"ja";1904;"nein";4;3
1140;80;"ja";1981;"nein";1;2
1207;52;"ja";1950;"ja";1;3
801;31;"nein";1959;"nein";4;3
1003;53;"nein";1959;"nein";5;3
907;73;"ja";1956;"nein";1;2
2278;101;"nein";1987;"nein";1;4
1078;85;"ja";1967;"nein";1;2
1121;86;"ja";1910;"ja";3;3
1024;69;"ja";1950;"ja";4;3
599;35;"nein";1975;"ja";1;3
1055;97;"nein";1996;"nein";4;2
815;84;"nein";1903;"nein";2;2
1563;103;"nein";1924;"nein";0;3
868;55;"ja";2018;"ja";6;3
1126;61;"nein";1959;"ja";1;2
849;75;"ja";1969;"nein";6;2
1019;76;"ja";1900;"nein";2;3
1170;91;"ja";1992;"nein";1;3
878;79;"nein";1903;"nein";2;2
588;25;"nein";1963;"ja";5;3
736;60;"ja";1972;"nein";0;2
3425;127;"ja";2018;"ja";3;4
1036;63;"ja";1972;"ja";0;3
1057;58;"nein";1903;"nein";1;3
1149;74;"nein";1955;"nein";1;3
3043;198;"ja";1989;"nein";1;4
1810;112;"ja";2019;"nein";2;3
795;65;"ja";1969;"nein";6;2
1455;94;"ja";1957;"ja";4;2
652;50;"nein";1960;"nein";1;3
911;63;"nein";1972;"nein";5;2
1581;107;"nein";1904;"ja";1;2
1837;118;"ja";2015;"nein";0;3
1883;108;"ja";1996;"ja";2;4
1652;96;"ja";1958;"nein";2;3
887;71;"ja";1961;"nein";1;2
1570;88;"ja";1955;"nein";3;4
1599;100;"ja";2019;"ja";0;3
1256;66;"ja";1953;"ja";4;2
1072;79;"ja";1975;"nein";7;3
995;77;"ja";1989;"ja";2;3
1066;106;"ja";1958;"nein";1;2
1446;131;"ja";1995;"ja";3;3
520;48;"ja";1954;"nein";1;2
1023;75;"ja";1968;"ja";3;4
644;53;"ja";1972;"nein";0;2
1630;118;"ja";2015;"nein";0;3
870;76;"ja";1961;"nein";1;2
1132;101;"ja";1958;"nein";1;2
1881;152;"ja";1972;"ja";3;3
1085;109;"ja";1958;"nein";1;2
1077;86;"ja";1972;"nein";5;3
1799;97;"nein";2015;"nein";0;3
963;73;"ja";1954;"nein";3;2
2860;145;"ja";2014;"ja";0;4
523;40;"nein";1963;"nein";0;2
979;87;"ja";1969;"nein";0;2
1000;84;"ja";1972;"nein";5;3
1665;118;"ja";2019;"nein";1;3
1051;76;"ja";1989;"ja";2;3
1184;80;"nein";1972;"nein";2;2
2904;170;"ja";2014;"ja";0;4
677;57;"nein";1960;"nein";1;3
1293;99;"ja";1972;"ja";3;3
548;46;"ja";1954;"nein";2;2
932;51;"ja";1996;"ja";1;3
1332;80;"ja";2002;"ja";0;3
2749;208;"ja";1989;"nein";1;4
1894;148;"ja";1992;"ja";2;3
2186;130;"ja";2015;"ja";0;3
1268;91;"ja";1988;"nein";5;3
545;45;"nein";1983;"nein";1;2
643;51;"ja";1969;"nein";0;2
320;17;"nein";1950;"nein";0;1
1037;85;"ja";1910;"ja";3;3
725;55;"nein";1954;"ja";2;2
1164;94;"ja";1929;"nein";5;3
1295;73;"ja";1954;"nein";5;2
617;54;"ja";1969;"nein";0;2
1150;87;"ja";1984;"nein";1;2
846;64;"ja";1976;"ja";3;3
992;84;"ja";1972;"nein";5;3
1453;117;"nein";1904;"ja";1;2
1904;103;"ja";1955;"nein";5;4
1492;103;"ja";1936;"nein";1;2
837;61;"nein";1935;"ja";2;2
912;67;"ja";1994;"nein";2;3
1082;70;"ja";2020;"nein";0;3
1382;81;"ja";2002;"ja";0;3
1706;111;"ja";2019;"ja";0;3
750;67;"ja";1972;"nein";3;2
418;24;"nein";1907;"ja";2;3
860;65;"ja";1972;"nein";4;2
1525;122;"ja";1956;"nein";2;3
1911;105;"ja";2019;"nein";2;3
1048;60;"ja";2018;"ja";1;3
584;56;"ja";1972;"ja";1;2
448;26;"nein";1993;"ja";3;2
992;85;"ja";1957;"nein";1;3
1827;114;"ja";1958;"nein";2;3
1938;99;"ja";1958;"nein";2;3
894;49;"ja";2018;"ja";0;3
704;63;"nein";1972;"nein";2;2
1603;110;"ja";2012;"nein";4;3
1774;122;"ja";2009;"nein";1;3
2301;137;"ja";1900;"ja";0;3
675;25;"nein";1972;"ja";3;3
546;26;"nein";1960;"nein";1;3
1666;113;"ja";1952;"nein";1;2
494;30;"nein";1960;"ja";2;2
1279;96;"nein";1930;"ja";3;2
803;46;"ja";2018;"nein";2;3
729;58;"ja";1907;"nein";2;2
1172;54;"ja";1950;"ja";1;3
1039;66;"nein";1903;"nein";1;3
1123;48;"nein";2018;"ja";0;3
908;60;"nein";1972;"nein";2;3
1131;60;"ja";2018;"ja";1;3
1153;66;"ja";2017;"ja";4;3
4094;192;"ja";2016;"ja";6;4
878;70;"ja";1978;"nein";1;3
521;42;"nein";1963;"nein";0;2
1559;75;"ja";1936;"ja";2;3
1343;105;"ja";1952;"nein";1;2
1198;85;"ja";1972;"nein";1;3
1097;87;"ja";1959;"nein";4;3
1000;64;"nein";1972;"ja";1;3
961;80;"ja";1961;"nein";1;2
1589;91;"ja";2018;"nein";4;3
995;69;"ja";2017;"ja";4;3
1083;56;"ja";2019;"nein";1;4
1209;85;"ja";1971;"nein";1;3
1428;96;"ja";1965;"nein";2;3
1194;66;"nein";1959;"ja";1;2
625;56;"nein";1968;"nein";2;2
1370;107;"ja";1972;"nein";1;3
1826;99;"ja";1955;"nein";5;4
959;61;"nein";1972;"nein";2;3
1256;72;"ja";1955;"nein";1;3
1483;91;"ja";2005;"ja";3;3
947;61;"nein";1972;"nein";5;3
768;62;"ja";1935;"nein";4;2
637;37;"ja";1972;"nein";6;3
868;81;"nein";1903;"nein";2;2
762;29;"ja";1972;"ja";4;3
706;55;"ja";1954;"ja";2;3
1029;69;"nein";1972;"ja";1;3
1184;77;"ja";2005;"nein";1;3
995;107;"ja";1981;"nein";4;2
1798;107;"ja";2012;"nein";0;3
639;46;"ja";1940;"nein";0;2
1063;69;"ja";2019;"ja";2;4
1015;84;"ja";1967;"nein";1;2
1915;105;"ja";2012;"nein";0;3
1334;125;"nein";1972;"nein";4;2
999;81;"ja";2018;"nein";3;3
876;79;"ja";1929;"nein";2;2
722;54;"ja";1907;"nein";2;2
890;88;"ja";1969;"nein";0;2
789;48;"ja";2012;"ja";4;3
1021;76;"ja";1968;"ja";3;4
769;26;"nein";2020;"ja";0;3
1025;67;"nein";1955;"nein";1;2
817;63;"ja";1980;"nein";1;1
896;64;"nein";1970;"nein";4;2
840;85;"ja";1962;"nein";1;2
1193;52;"ja";1950;"ja";1;3
1140;73;"ja";1975;"ja";4;3
1372;140;"ja";1910;"ja";4;3
809;54;"ja";1996;"ja";1;3
1228;42;"ja";1984;"ja";2;3
1516;135;"ja";1910;"ja";4;3
784;62;"ja";1907;"nein";2;2
1091;67;"ja";2015;"nein";0;3
1685;90;"nein";2014;"nein";0;3
844;48;"ja";2012;"ja";4;3
811;34;"nein";1959;"nein";4;3
643;27;"nein";2020;"ja";0;3
1510;112;"nein";1904;"ja";1;2
538;42;"nein";1938;"ja";3;2
822;72;"ja";1978;"nein";1;3
994;61;"nein";1972;"nein";5;3
1240;100;"ja";1971;"nein";1;3
998;83;"ja";1967;"nein";1;2
720;23;"ja";2018;"ja";2;3
636;46;"nein";1960;"nein";5;3
630;46;"ja";1954;"nein";2;2
1183;79;"ja";2019;"ja";2;4
1144;99;"ja";1985;"ja";1;2
600;34;"ja";1958;"ja";5;2
837;52;"nein";1919;"ja";3;2
630;75;"ja";1954;"nein";3;2
1285;92;"ja";1988;"nein";5;3
1250;101;"ja";1972;"ja";3;3
434;21;"nein";1907;"ja";2;3
604;50;"ja";1969;"nein";0;2
1360;99;"ja";1972;"nein";1;3
449;25;"nein";1993;"ja";3;2
1096;63;"ja";2020;"nein";1;3
2266;111;"ja";2016;"ja";5;3
1050;62;"ja";2020;"nein";0;3
985;69;"ja";1954;"nein";3;2
1538;103;"ja";2012;"nein";4;3
1643;148;"ja";1972;"nein";1;2
962;76;"nein";1953;"nein";6;2
699;40;"ja";1940;"nein";0;2
926;69;"nein";1970;"nein";4;2
1217;94;"ja";1914;"ja";3;3
1590;89;"ja";1955;"nein";3;4
1156;87;"ja";1963;"nein";1;3
1139;68;"ja";2020;"nein";0;3
564;37;"ja";1972;"nein";6;3
641;54;"nein";1914;"ja";3;2
1428;73;"ja";1955;"nein";1;3
967;68;"nein";1972;"ja";1;3
1568;107;"ja";2019;"ja";0;3
1240;98;"ja";1972;"nein";1;3
1793;59;"ja";2017;"ja";2;3
596;27;"ja";1972;"ja";1;2
1005;74;"nein";1936;"ja";3;2
1090;88;"ja";1967;"nein";1;2
753;62;"nein";1938;"nein";4;2
724;89;"nein";1972;"nein";0;2
1243;85;"ja";1972;"nein";1;3
1353;105;"ja";1936;"nein";1;2
898;83;"ja";1969;"nein";3;2
1151;61;"nein";1959;"ja";1;2
1902;176;"ja";1972;"ja";3;3
666;53;"nein";1968;"nein";2;2
1300;100;"ja";1965;"ja";1;3
1191;57;"ja";1950;"ja";1;3
1010;56;"nein";1959;"nein";5;3
1057;90;"ja";1971;"nein";1;3
1373;71;"ja";1961;"ja";7;3
2199;114;"ja";2016;"ja";5;3
1055;97;"nein";1996;"nein";4;2
551;20;"nein";1957;"ja";5;3
1874;94;"nein";2014;"nein";0;3
1604;93;"ja";1955;"nein";3;4
777;54;"ja";2000;"ja";2;3
1341;109;"ja";1936;"nein";1;2
408;25;"nein";1993;"ja";3;2
1274;78;"ja";1958;"ja";2;3
1391;95;"ja";1972;"nein";1;3
1081;58;"ja";2019;"nein";1;4
1095;81;"ja";1979;"nein";2;3
1092;71;"ja";2020;"nein";0;3
1971;115;"ja";2017;"ja";1;4
1072;103;"ja";1914;"ja";3;3
600;26;"nein";1960;"nein";1;3
607;33;"nein";1975;"ja";1;3
670;44;"ja";1940;"nein";0;2
1083;68;"ja";2019;"nein";5;3
586;38;"ja";1972;"nein";6;3
732;60;"nein";1960;"nein";2;2
1172;88;"ja";1972;"nein";1;3
753;48;"ja";1972;"ja";2;3
1088;82;"ja";1975;"nein";7;3
806;78;"ja";1972;"nein";4;3
1441;101;"ja";1959;"nein";4;2
488;19;"nein";1957;"ja";5;3
1347;111;"ja";1956;"nein";2;3
1064;86;"ja";1997;"nein";4;2
1487;97;"ja";1972;"nein";1;3
1313;101;"ja";1965;"ja";1;3
608;59;"ja";1964;"nein";1;2
917;65;"ja";1972;"nein";4;2
827;71;"ja";1971;"nein";10;3
1686;89;"nein";2015;"nein";0;3
928;73;"ja";1954;"nein";3;2
1084;73;"ja";1975;"ja";4;3
967;55;"ja";1996;"ja";1;3
1697;109;"ja";1958;"nein";2;3
1177;80;"ja";2012;"nein";0;3
1827;115;"ja";2018;"ja";5;3
1608;78;"ja";1936;"ja";2;3
870;67;"ja";1992;"ja";2;3
1055;56;"ja";1985;"ja";2;3
499;34;"nein";1903;"nein";0;2
1091;65;"ja";2016;"ja";1;4
1648;104;"ja";1972;"nein";3;3
1432;91;"nein";1930;"ja";3;2
537;39;"ja";1972;"nein";6;3
1033;74;"nein";1936;"ja";3;2
675;60;"ja";1954;"ja";2;3
1486;94;"ja";2005;"ja";3;3
1671;101;"nein";2015;"ja";0;3
766;49;"nein";1890;"ja";0;3
892;85;"ja";1981;"nein";0;2
1305;95;"ja";1929;"nein";5;3
1368;105;"ja";1965;"ja";1;3
815;46;"nein";1890;"ja";0;3
1516;94;"ja";1958;"nein";2;3
1497;124;"nein";1972;"nein";0;2
1051;91;"ja";1985;"ja";1;2
968;103;"ja";1958;"nein";1;2
1067;92;"ja";1929;"ja";4;3
1244;86;"ja";2019;"nein";1;3
584;32;"ja";1972;"ja";3;2
1549;74;"ja";1961;"ja";7;3
573;22;"ja";2018;"ja";2;3
800;49;"ja";2012;"ja";4;3
553;35;"ja";1972;"nein";1;2
1238;40;"ja";2020;"ja";0;3
682;60;"ja";1964;"nein";0;2
1175;68;"ja";1975;"ja";4;3
1403;98;"ja";2009;"nein";3;3
1243;87;"ja";1972;"nein";1;3
527;25;"nein";1972;"ja";0;2
1154;48;"ja";1900;"ja";0;4
1029;61;"nein";1959;"ja";1;2
1637;123;"ja";2019;"nein";1;3
958;77;"ja";1995;"ja";3;3
1095;78;"ja";2003;"nein";5;2
1102;69;"ja";2019;"nein";5;3
1034;63;"ja";2017;"ja";4;3
1608;105;"ja";2010;"nein";0;3
992;82;"ja";2018;"nein";6;3
773;70;"ja";1972;"nein";3;2
1039;59;"ja";1960;"ja";4;4
1058;71;"ja";1911;"ja";0;2
1057;82;"nein";1972;"nein";2;2
886;72;"ja";1972;"ja";0;3
1601;117;"ja";2019;"nein";1;3
1178;81;"ja";2003;"nein";5;2
1771;65;"ja";2017;"ja";2;3
1361;100;"nein";2016;"nein";3;3
910;65;"ja";1994;"nein";2;3
834;69;"ja";1973;"nein";1;3
1234;82;"ja";1955;"nein";4;3
870;75;"nein";1953;"nein";6;2
1626;109;"ja";2009;"nein";0;3
1155;88;"ja";1988;"nein";5;3
647;23;"ja";2018;"ja";2;3
1034;84;"ja";1929;"nein";2;2
1826;109;"ja";2019;"nein";2;3
998;66;"nein";1972;"nein";2;2
501;40;"nein";1963;"nein";0;2
959;79;"ja";1995;"ja";3;3
679;55;"ja";1954;"ja";2;3
1233;48;"nein";2018;"ja";0;3
2219;116;"nein";1972;"nein";3;3
591;24;"nein";1972;"ja";3;3
708;65;"nein";1972;"nein";1;2
470;25;"nein";1972;"ja";0;2
804;68;"ja";1976;"nein";4;3
1014;84;"ja";1959;"nein";4;3
849;70;"ja";1969;"nein";6;2
1401;102;"ja";2009;"nein";3;3
870;55;"ja";1984;"ja";6;3
996;74;"ja";1968;"ja";3;4
1435;95;"ja";1965;"nein";2;3
787;59;"ja";1970;"nein";0;3
606;55;"nein";1914;"ja";3;2
1139;100;"ja";1949;"ja";3;2
679;48;"ja";1972;"ja";2;3
1303;66;"ja";1953;"ja";4;2
1000;99;"nein";1996;"nein";4;2
822;50;"ja";1999;"ja";3;3
1330;90;"nein";1930;"ja";3;2
896;63;"ja";1915;"nein";2;2
1315;76;"ja";2014;"ja";0;4
935;87;"ja";1969;"nein";0;2
1036;70;"nein";1936;"ja";3;2
2385;117;"ja";2016;"ja";5;3
1022;90;"ja";1985;"ja";1;2
2222;125;"ja";1972;"nein";5;3
593;46;"nein";1960;"nein";5;3
1632;91;"ja";1972;"nein";6;3
1116;111;"ja";1958;"nein";1;2
1940;101;"nein";2014;"nein";0;3
1621;96;"ja";1958;"nein";2;3
1722;115;"ja";2014;"ja";2;3
2986;164;"ja";2014;"ja";0;4
1214;69;"ja";1953;"ja";4;2
1472;115;"ja";1905;"ja";1;3
500;32;"nein";1972;"ja";4;2
939;31;"ja";1972;"ja";4;3
1404;71;"nein";2013;"nein";2;4
1808;92;"nein";1952;"nein";1;3
823;54;"ja";1976;"ja";3;3
709;45;"ja";2018;"nein";2;3
744;65;"ja";1972;"nein";3;2
665;55;"ja";1966;"nein";2;2
912;79;"ja";1929;"nein";2;2
820;73;"ja";1969;"nein";6;2
1206;72;"ja";2019;"ja";2;4
899;59;"ja";1984;"ja";6;3
846;87;"ja";1981;"nein";0;2
1722;122;"ja";1986;"ja";3;3
1034;70;"ja";2002;"ja";0;3
1503;104;"ja";1972;"nein";3;3
1450;124;"ja";1980;"ja";0;2
1097;71;"ja";2002;"ja";0;3
1583;157;"ja";1972;"nein";1;2
505;39;"ja";1972;"nein";6;3
875;69;"ja";1969;"nein";6;2
877;86;"ja";1925;"nein";2;2
2315;149;"ja";1972;"nein";11;2
930;80;"ja";1902;"ja";0;2
1591;86;"nein";1952;"nein";1;3
1136;86;"ja";1983;"ja";2;3
1350;72;"ja";2017;"ja";0;4
2108;102;"ja";2012;"nein";0;3
3540;119;"ja";2018;"ja";3;4
923;72;"ja";1961;"nein";1;2
1005;72;"ja";2018;"nein";3;3
1063;60;"nein";1972;"ja";1;3
3507;116;"ja";2018;"ja";3;4
793;58;"ja";1912;"nein";3;2
1471;103;"ja";1972;"nein";3;3
1119;64;"ja";1975;"ja";4;3
568;25;"ja";1972;"ja";1;2
2381;128;"ja";1972;"nein";5;3
1573;67;"ja";1972;"ja";4;3
754;57;"ja";1972;"nein";4;2
1499;112;"ja";1972;"nein";3;3
771;60;"ja";1907;"nein";2;2
919;75;"ja";2008;"nein";3;2
407;24;"nein";1907;"ja";2;3
1052;81;"nein";1972;"nein";2;2
1591;99;"ja";1972;"ja";3;3
993;98;"nein";1996;"nein";4;2
1244;88;"ja";1985;"ja";1;2
995;73;"ja";1954;"nein";3;2
2258;98;"ja";2019;"ja";4;4
1561;78;"ja";1936;"ja";2;3
1519;102;"ja";1952;"nein";1;2
1292;72;"ja";1955;"nein";4;3
1378;81;"ja";2005;"nein";3;3
860;31;"nein";1959;"nein";4;3
460;41;"ja";1958;"nein";3;2
1362;99;"ja";1972;"ja";3;3
1276;86;"ja";2013;"nein";1;3
2531;125;"ja";2005;"nein";0;3
1626;94;"ja";1972;"nein";6;3
734;62;"ja";1912;"nein";3;2
1519;102;"ja";1972;"nein";3;3
1503;105;"ja";2019;"ja";0;3
738;53;"ja";2000;"ja";2;3
1104;75;"nein";1955;"nein";1;3
1886;97;"ja";1955;"nein";5;4
567;41;"ja";1970;"nein";3;3
1134;80;"ja";2012;"nein";0;3
1237;65;"nein";1956;"ja";4;3
1196;80;"ja";1972;"nein";5;3
697;55;"ja";2000;"ja";2;3
1527;115;"ja";1952;"nein";1;2
604;33;"ja";1972;"ja";3;2
1533;99;"ja";2012;"nein";4;3
3674;115;"ja";2018;"ja";3;4
1759;107;"ja";2017;"ja";1;4
1370;94;"nein";1930;"ja";3;2
967;62;"ja";2013;"nein";2;3
1442;92;"ja";1965;"nein";2;3
1104;75;"ja";1975;"nein";7;3
1381;101;"nein";1904;"ja";1;2
1216;77;"ja";2012;"nein";0;3
1720;110;"ja";1958;"nein";2;3
1855;118;"ja";2016;"nein";4;3
1070;68;"ja";2020;"nein";0;3
1075;58;"ja";2019;"nein";1;4
1049;85;"ja";1997;"nein";4;2
1289;91;"ja";2013;"nein";1;3
1035;100;"ja";1981;"nein";4;2
830;91;"nein";1972;"ja";1;2
765;68;"ja";1954;"nein";3;1
628;52;"ja";1959;"nein";4;2
1718;122;"ja";1999;"ja";3;3
933;82;"ja";1950;"ja";2;3
1206;126;"nein";1972;"nein";4;2
1095;109;"ja";1958;"nein";1;2
1009;83;"ja";1957;"nein";1;3
1074;87;"ja";1959;"nein";4;3
2154;119;"ja";2015;"ja";0;3
851;78;"ja";1956;"nein";1;2
1106;83;"ja";2002;"ja";0;3
458;27;"nein";1960;"ja";2;2
1168;87;"ja";1967;"nein";1;2
1696;88;"nein";2015;"ja";0;3
1768;128;"ja";2019;"nein";1;3
1216;77;"ja";2003;"nein";5;2
1106;80;"ja";2005;"nein";1;3
927;72;"ja";1994;"nein";2;3
794;71;"ja";1978;"nein";1;3
962;74;"ja";1929;"nein";2;2
1726;101;"nein";2015;"ja";0;3
732;60;"ja";1976;"ja";3;3
1113;59;"ja";1960;"ja";4;4
1842;114;"ja";2015;"nein";0;3
1325;76;"nein";2013;"nein";2;4
973;93;"ja";1981;"nein";4;2
1350;101;"nein";1930;"ja";3;2
1723;104;"ja";1958;"nein";2;3
881;86;"nein";1903;"nein";2;2
838;52;"nein";1930;"ja";3;3
1176;84;"ja";1959;"nein";4;3
1269;88;"ja";2001;"nein";3;3
942;60;"nein";1972;"nein";5;3
948;71;"nein";1955;"nein";1;2
1110;64;"ja";2020;"nein";0;3
1045;83;"ja";1959;"nein";4;3
524;34;"nein";1903;"nein";0;2
1458;103;"ja";1972;"ja";3;3
1716;121;"ja";1930;"ja";0;3
1276;90;"ja";1988;"nein";5;3
1523;136;"ja";1910;"ja";4;3
1121;101;"ja";1992;"nein";1;3
1957;113;"nein";1972;"nein";3;3
1323;103;"ja";2018;"nein";1;3
2379;156;"ja";1992;"ja";2;3
2013;97;"nein";1987;"nein";1;4
1966;109;"ja";1996;"ja";2;4
1321;102;"ja";1959;"nein";4;2
1721;103;"ja";1958;"nein";2;3
1375;89;"nein";2018;"nein";2;3
1052;94;"ja";1929;"ja";4;3
1561;91;"ja";1960;"nein";3;3
678;55;"ja";1983;"ja";3;2
2929;187;"ja";1908;"nein";2;3
1452;104;"ja";2009;"nein";3;3
1634;72;"ja";1961;"ja";7;3
711;58;"ja";1972;"nein";4;2
597;58;"ja";1956;"nein";4;2
955;59;"ja";2020;"nein";0;3
626;34;"nein";1972;"ja";4;2
1317;81;"ja";2002;"ja";0;3
893;73;"ja";1956;"nein";3;2
720;77;"ja";1965;"nein";1;2
811;59;"nein";1951;"nein";0;3
985;55;"nein";1959;"nein";5;3
1397;69;"ja";1961;"ja";7;3
1975;96;"nein";1987;"nein";1;4
1247;86;"ja";1958;"ja";2;3
1847;121;"ja";1986;"ja";3;3
623;44;"ja";1954;"nein";2;2
789;50;"ja";2012;"ja";4;3
744;49;"ja";1983;"ja";3;2
942;81;"ja";2018;"nein";6;3
827;67;"ja";1971;"nein";10;3
1858;109;"ja";2018;"ja";5;3
1841;115;"ja";2019;"nein";2;3
573;49;"ja";1972;"ja";3;2
1293;117;"nein";1972;"nein";4;2
655;38;"ja";1955;"ja";1;2
806;69;"ja";1980;"nein";1;1
1000;56;"ja";2020;"nein";1;3
1048;70;"ja";1968;"ja";3;4
784;47;"ja";2012;"ja";4;3
745;50;"nein";1960;"nein";1;3
827;65;"nein";1972;"nein";2;2
1758;99;"ja";1958;"nein";2;3
1218;64;"ja";2020;"nein";1;3
1706;131;"ja";1980;"ja";0;2
1825;95;"nein";2015;"nein";0;3
769;57;"ja";1972;"nein";4;2
507;34;"nein";1991;"ja";3;2
924;73;"ja";1969;"nein";6;2
886;67;"ja";1959;"nein";1;3
2231;109;"ja";2016;"ja";5;3
1795;106;"ja";2019;"ja";0;3
1405;102;"ja";2018;"nein";4;3
900;77;"ja";1902;"ja";0;2
926;88;"ja";1969;"nein";0;2
351;18;"nein";1950;"nein";0;1
894;54;"ja";1996;"ja";1;3
1434;104;"ja";2019;"nein";1;3
823;50;"nein";1920;"ja";4;2
933;70;"ja";1954;"nein";5;3
1400;102;"ja";1965;"ja";1;3
893;72;"ja";1966;"nein";0;2
4065;167;"ja";2016;"ja";6;4
1238;79;"ja";1958;"ja";2;3
765;51;"nein";1890;"ja";0;3
683;58;"ja";1912;"nein";3;2
1907;103;"nein";1972;"nein";3;3
1194;75;"ja";2012;"nein";0;3
569;39;"ja";1972;"nein";6;3
1719;104;"ja";2012;"nein";4;3
1355;115;"ja";1957;"ja";3;2
1167;76;"ja";2019;"ja";2;4
1068;86;"ja";1959;"nein";4;3
1408;108;"ja";1952;"nein";1;2
760;58;"ja";1964;"nein";0;2
2561;132;"ja";2005;"nein";0;3
980;57;"nein";1959;"nein";5;3
826;71;"ja";1956;"nein";3;2
1577;78;"ja";1936;"ja";2;3
862;75;"nein";1953;"nein";6;2
579;21;"ja";2018;"ja";2;3
1167;78;"nein";1972;"ja";2;3
335;18;"nein";1950;"nein";0;1
2027;65;"ja";2017;"ja";2;3
942;96;"ja";1981;"nein";4;2
1135;79;"ja";2003;"nein";5;2
829;53;"nein";1950;"nein";4;2
557;49;"ja";1954;"nein";1;2
1894;128;"ja";2009;"nein";1;3
1339;98;"ja";1959;"nein";4;2
1288;95;"nein";2018;"nein";2;3
1053;69;"nein";1972;"nein";2;2
1398;82;"ja";2020;"nein";5;3
1219;107;"ja";1958;"nein";1;2
490;34;"nein";1957;"nein";1;3
877;81;"ja";1912;"ja";4;3
797;67;"ja";1969;"nein";6;2
1619;122;"ja";1999;"ja";3;3
909;85;"ja";1957;"nein";1;3
1103;79;"ja";1950;"ja";2;3
1881;104;"ja";1996;"ja";2;4
1866;64;"ja";2017;"ja";2;3
816;55;"ja";1907;"nein";2;2
1371;95;"ja";1972;"nein";1;3
1159;78;"ja";2012;"nein";0;3
862;70;"ja";1978;"nein";1;3
575;41;"ja";1955;"ja";1;2
1680;129;"ja";1999;"ja";3;3
1555;91;"ja";2005;"ja";3;3
654;21;"ja";2018;"ja";2;3
930;46;"nein";2018;"ja";1;3
1425;100;"ja";1907;"ja";1;3
549;52;"ja";1954;"nein";1;2
962;72;"ja";1954;"nein";5;3
1116;90;"ja";1984;"nein";1;2
1057;76;"ja";1954;"nein";3;2
801;56;"ja";1899;"ja";0;3
2886;193;"ja";1908;"nein";2;3
1362;94;"ja";1965;"nein";2;3
844;28;"nein";1959;"nein";4;3
1389;95;"ja";1957;"ja";4;2
585;40;"ja";1956;"nein";4;2
1079;96;"ja";1981;"nein";4;2
721;64;"ja";1956;"nein";4;2
1511;100;"ja";1965;"ja";1;3
752;90;"nein";1972;"nein";0;2
1231;95;"ja";1971;"nein";1;3
1223;60;"ja";2016;"ja";1;4
1526;108;"ja";1972;"nein";3;3
485;40;"ja";1972;"nein";6;3
750;62;"nein";1938;"nein";4;2
557;35;"ja";1958;"ja";5;2
1001;67;"ja";1975;"ja";4;3
1494;138;"ja";1995;"ja";3;3
1071;85;"ja";1959;"nein";4;3
1354;87;"ja";2013;"nein";1;3
1117;61;"ja";2020;"nein";0;3
777;59;"ja";1972;"nein";4;2
563;58;"ja";1964;"nein";1;2
935;74;"ja";1955;"nein";3;3
528;35;"ja";1972;"nein";1;2
1378;131;"nein";1990;"nein";1;2
1072;76;"ja";1966;"nein";0;2
688;53;"ja";1983;"ja";3;2
1130;67;"ja";2018;"ja";1;3
1326;99;"ja";1965;"nein";2;3
1460;101;"ja";1910;"nein";2;3
803;47;"nein";1919;"ja";3;2
2714;208;"ja";1989;"nein";1;4
1191;83;"ja";2012;"nein";0;3
1097;73;"ja";1972;"ja";3;3
1029;74;"ja";1972;"nein";3;2
1006;56;"ja";2020;"nein";1;3
983;54;"nein";1959;"nein";5;3
475;30;"nein";1960;"ja";2;2
1567;104;"ja";2019;"ja";0;3
1543;105;"ja";1907;"ja";1;3
812;68;"ja";1955;"ja";4;2
1535;115;"ja";1905;"ja";1;3
761;90;"nein";1903;"nein";2;2
884;51;"nein";1890;"ja";0;3
2195;146;"ja";1992;"ja";2;3
1773;126;"ja";1999;"ja";3;3
1466;104;"ja";1956;"nein";3;3
940;85;"ja";1902;"ja";0;2
2018;103;"ja";1996;"ja";2;4
769;86;"nein";1903;"nein";2;2
595;45;"nein";1983;"nein";1;2
